customer_id,transaction_date,product_category,amount,city,payment_type
C2501,2025-09-29,Books,5.33,Manchester,Card
C2502,2025-12-12,Electronics,62.92,Manchester,Cash
C2503,2025-05-25,Electronics,62.02,Glasgow,Cash
C2504,2025-06-07,Groceries,18.29,Belfast,Online
C2505,2025-11-26,Apparel,44.86,Belfast,Cash
C2506,2025-07-21,Electronics,12.11,Glasgow,Online
C2507,2025-11-20,Electronics,82.34,Manchester,Card
C2508,2026-03-27,Groceries,3.66,Manchester,Online
C2509,2025-12-21,Books,8.68,London,Online
C2510,2025-12-23,Electronics,47.27,London,Online
C2511,2025-08-12,Books,13.25,London,Card
C2512,2025-09-11,Apparel,22.33,Belfast,Cash
C2513,2026-04-03,Groceries,18.43,Glasgow,Cash
C2514,2025-09-14,Electronics,17.72,London,Cash
C2515,2025-10-18,Electronics,22.41,Manchester,Online
C2516,2026-01-26,Books,5.29,Belfast,Online
C2517,2026-01-17,Electronics,96.34,Belfast,Cash
C2518,2025-09-23,Apparel,34.95,Manchester,Online
C2519,2025-10-04,Electronics,51.54,Belfast,Cash
C2520,2026-03-27,Books,63.88,Glasgow,Online
C2521,2025-10-16,Electronics,50.29,Manchester,Online
C2522,2025-12-09,Groceries,65.54,Belfast,Card
C2523,2025-07-18,Electronics,2.91,Manchester,Cash
C2524,2025-08-14,Books,18.22,Manchester,Cash
C2525,2025-05-04,Groceries,4.26,Belfast,Online
C2526,2026-03-25,Electronics,40.37,Belfast,Cash
C2527,2025-10-12,Electronics,18.69,Belfast,Card
C2528,2025-12-23,Books,20.73,Manchester,Cash
C2529,2026-03-25,Books,2.75,Manchester,Online
C2530,2026-01-17,Apparel,23.57,Glasgow,Online
C2531,2025-08-04,Groceries,13.59,Manchester,Card
C2532,2025-06-24,Books,39.89,Belfast,Online
C2533,2026-02-26,Groceries,28.72,Glasgow,Card
C2534,2026-03-08,Electronics,3.54,Glasgow,Cash
C2535,2025-10-20,Groceries,225.54,London,Card
C2536,2026-03-07,Groceries,12.85,Glasgow,Online
C2537,2025-07-25,Groceries,24.93,Manchester,Cash
C2538,2025-09-12,Electronics,28.26,Manchester,Card
C2539,2025-09-26,Apparel,77.92,Glasgow,Online
C2540,2025-08-06,Apparel,4.51,London,Online
C2541,2025-07-12,Books,193.81,London,Cash
C2542,2025-04-10,Apparel,21.33,London,Online
C2543,2025-06-26,Electronics,6.01,Manchester,Online
C2544,2025-12-14,Groceries,17.67,Manchester,Online
C2545,2025-10-24,Electronics,87.86,Manchester,Card
C2546,2025-07-14,Electronics,30.84,Belfast,Card
C2547,2025-10-25,Groceries,28.98,London,Cash
C2548,2025-05-29,Groceries,99.84,London,Online
C2549,2025-10-04,Apparel,56.87,Manchester,Cash
C2550,2026-02-08,Apparel,3.3,Belfast,Cash
C2551,2026-03-13,Apparel,42.56,London,Cash
C2552,2025-05-01,Electronics,22.29,Glasgow,Online
C2553,2025-10-30,Electronics,27.37,Glasgow,Card
C2554,2025-09-03,Electronics,47.83,Glasgow,Card
C2555,2025-05-09,Groceries,100.35,Glasgow,Online
C2556,2025-05-13,Books,42.09,London,Cash
C2557,2025-07-28,Electronics,46.35,Glasgow,Cash
C2558,2025-06-14,Books,72.01,Manchester,Online
C2559,2025-08-05,Groceries,17.41,London,Cash
C2560,2025-09-07,Groceries,95.73,Manchester,Cash
C2561,2025-05-26,Electronics,9.61,London,Card
C2562,2025-11-08,Books,42.13,Belfast,Online
C2563,2025-06-21,Groceries,132.09,London,Cash
C2564,2025-06-23,Apparel,194.97,Manchester,Online
C2565,2025-08-05,Books,64.42,Manchester,Card
C2566,2025-09-07,Books,1.08,London,Online
C2567,2025-11-25,Electronics,17.43,Glasgow,Cash
C2568,2026-01-25,Apparel,115.35,Belfast,Card
C2569,2025-05-16,Apparel,31.7,Glasgow,Card
C2570,2025-05-27,Groceries,186.73,Glasgow,Card
C2571,2026-02-06,Groceries,15.69,Belfast,Online
C2572,2025-08-16,Electronics,116.86,London,Cash
C2573,2026-01-04,Electronics,3.78,Manchester,Cash
C2574,2026-02-02,Electronics,93.68,Belfast,Cash
C2575,2025-12-26,Apparel,113.03,Manchester,Card
C2576,2026-03-14,Books,8.15,London,Online
C2577,2025-08-12,Electronics,8.7,London,Cash
C2578,2025-07-05,Books,32.98,London,Cash
C2579,2026-02-14,Books,55.98,Belfast,Card
C2580,2026-03-12,Books,13.42,London,Card
C2581,2025-08-03,Groceries,5.8,Belfast,Online
C2582,2025-11-16,Apparel,17.19,Belfast,Online
C2583,2025-09-07,Groceries,10.59,Glasgow,Cash
C2584,2026-03-22,Groceries,69.06,Belfast,Online
C2585,2026-01-09,Apparel,15.56,Glasgow,Cash
C2586,2026-02-02,Apparel,18.59,London,Cash
C2587,2025-05-11,Groceries,47.9,London,Cash
C2588,2025-05-18,Groceries,43.24,Belfast,Card
C2589,2025-06-05,Groceries,124.83,Belfast,Online
C2590,2026-04-05,Apparel,20.79,Glasgow,Online
C2591,2025-06-11,Electronics,66.39,Belfast,Card
C2592,2025-06-19,Apparel,163.13,Belfast,Cash
C2593,2025-08-07,Groceries,48.47,Glasgow,Cash
C2594,2025-09-05,Apparel,155.32,Belfast,Card
C2595,2025-08-28,Groceries,3.88,Belfast,Online
C2596,2025-05-25,Apparel,38.83,Belfast,Online
C2597,2025-12-16,Apparel,19.45,London,Online
C2598,2025-06-08,Apparel,21.46,Manchester,Cash
C2599,2025-04-14,Electronics,32.84,Glasgow,Online
C2600,2025-08-22,Groceries,5.83,Manchester,Online
C2601,2025-10-14,Books,164.11,Manchester,Online
C2602,2026-01-06,Groceries,5.76,Belfast,Cash
C2603,2025-11-08,Books,48.15,Belfast,Card
C2604,2026-03-25,Books,3.4,Belfast,Online
C2605,2025-10-20,Electronics,102.54,Manchester,Card
C2606,2025-05-25,Electronics,6.53,London,Online
C2607,2025-11-27,Electronics,13.2,Manchester,Online
C2608,2025-08-20,Electronics,36.31,Glasgow,Cash
C2609,2025-12-06,Groceries,14.62,Glasgow,Card
C2610,2026-02-27,Apparel,20.96,Glasgow,Online
C2611,2026-01-20,Electronics,70.57,Belfast,Cash
C2612,2025-12-19,Electronics,7.16,London,Online
C2613,2025-12-10,Apparel,25.98,Belfast,Online
C2614,2025-07-24,Electronics,11.63,London,Card
C2615,2025-05-14,Groceries,12.47,Glasgow,Online
C2616,2026-03-05,Books,47.62,London,Card
C2617,2026-02-18,Books,0.57,Manchester,Online
C2618,2026-02-08,Electronics,49.88,Manchester,Card
C2619,2025-09-08,Electronics,13.51,London,Online
C2620,2025-12-15,Groceries,37.28,Manchester,Card
C2621,2025-07-02,Books,26.44,Belfast,Cash
C2622,2025-10-16,Groceries,31.51,Belfast,Card
C2623,2026-02-22,Books,1.88,London,Card
C2624,2026-01-21,Books,127.64,London,Online
C2625,2026-01-27,Apparel,3.92,London,Online
C2626,2025-12-17,Groceries,57.29,Belfast,Card
C2627,2026-03-30,Apparel,221.03,Glasgow,Cash
C2628,2025-04-27,Groceries,52.93,Manchester,Card
C2629,2025-12-21,Apparel,62.25,Manchester,Card
C2630,2026-04-06,Groceries,65.07,Manchester,Cash
C2631,2025-05-01,Groceries,13.83,Glasgow,Online
C2632,2025-10-15,Apparel,53.67,Glasgow,Card
C2633,2025-09-21,Groceries,4.15,Glasgow,Card
C2634,2025-04-27,Books,222.79,Manchester,Cash
C2635,2025-10-14,Groceries,8.26,Glasgow,Online
C2636,2025-08-20,Books,66.85,Glasgow,Card
C2637,2025-09-05,Electronics,9.25,Glasgow,Online
C2638,2025-04-10,Electronics,53.11,Belfast,Cash
C2639,2025-09-10,Electronics,13.26,Glasgow,Card
C2640,2025-11-13,Books,52.07,London,Card
C2641,2025-08-09,Books,16.74,Belfast,Online
C2642,2025-07-18,Electronics,163.74,London,Cash
C2643,2025-11-08,Apparel,48.81,London,Online
C2644,2025-09-15,Groceries,97.56,Glasgow,Cash
C2645,2025-12-29,Apparel,10.47,Glasgow,Online
C2646,2025-11-25,Electronics,30.09,Manchester,Cash
C2647,2025-05-25,Apparel,29.53,Glasgow,Online
C2648,2025-05-18,Books,128.75,London,Card
C2649,2025-07-06,Books,75.01,Belfast,Card
C2650,2026-01-09,Groceries,53.36,Glasgow,Card
C2651,2025-04-19,Groceries,93.99,Belfast,Online
C2652,2025-04-16,Books,35.34,Belfast,Cash
C2653,2025-07-17,Apparel,41.34,Belfast,Online
C2654,2025-05-13,Groceries,8.03,London,Online
C2655,2026-01-29,Groceries,1535.2,Manchester,Card
C2656,2025-08-18,Electronics,156.86,London,Online
C2657,2025-10-25,Books,10.63,Glasgow,Card
C2658,2025-09-12,Electronics,23.5,Glasgow,Cash
C2659,2026-01-13,Electronics,13.21,Glasgow,Online
C2660,2025-12-25,Groceries,5.65,Glasgow,Online
C2661,2025-09-21,Electronics,21.37,Glasgow,Online
C2662,2025-11-05,Apparel,16.85,Manchester,Cash
C2663,2025-07-12,Apparel,104.56,London,Cash
C2664,2025-05-14,Electronics,15.05,London,Online
C2665,2025-12-15,Books,41.83,Manchester,Card
C2666,2026-03-28,Electronics,1.22,London,Card
C2667,2025-11-12,Groceries,25.82,London,Online
C2668,2025-11-04,Books,106.83,Manchester,Card
C2669,2025-09-22,Apparel,15.9,Belfast,Cash
C2670,2025-11-17,Books,20.14,Glasgow,Cash
C2671,2025-12-15,Books,7.89,Glasgow,Online
C2672,2025-09-03,Apparel,35.81,London,Online
C2673,2025-05-04,Electronics,40.06,London,Cash
C2674,2025-10-09,Apparel,29.78,Belfast,Online
C2675,2025-05-28,Books,62.13,Glasgow,Card
C2676,2025-06-01,Apparel,11.32,London,Cash
C2677,2025-12-10,Groceries,78.82,Belfast,Cash
C2678,2025-05-10,Groceries,0.74,London,Online
C2679,2025-10-30,Electronics,46.37,Glasgow,Card
C2680,2025-11-14,Electronics,88.64,Glasgow,Cash
C2681,2025-08-03,Apparel,95.54,Belfast,Card
C2682,2025-04-10,Apparel,92.28,Belfast,Card
C2683,2025-05-18,Electronics,3.91,London,Online
C2684,2025-11-08,Books,56.93,Belfast,Card
C2685,2025-06-27,Electronics,121.12,Glasgow,Card
C2686,2025-12-24,Groceries,86.11,Belfast,Cash
C2687,2026-02-26,Apparel,250.03,Belfast,Card
C2688,2025-11-17,Apparel,6.09,Belfast,Card
C2689,2025-11-18,Books,31.85,Manchester,Online
C2690,2025-10-16,Books,23.22,Manchester,Card
C2691,2026-01-31,Electronics,0.67,Belfast,Card
C2692,2025-05-14,Books,43.49,Glasgow,Card
C2693,2025-05-11,Books,21.48,Manchester,Cash
C2694,2025-08-25,Groceries,23.8,Glasgow,Card
C2695,2026-01-03,Groceries,13.51,Glasgow,Card
C2696,2025-12-09,Apparel,30.55,London,Cash
C2697,2026-02-13,Electronics,18.24,Manchester,Card
C2698,2025-12-01,Groceries,27.31,Belfast,Cash
C2699,2025-10-14,Groceries,78.2,Belfast,Cash
C2700,2026-02-21,Groceries,156.88,London,Online
C2701,2025-05-22,Groceries,27.91,Belfast,Online
C2702,2025-08-18,Apparel,30.95,Belfast,Cash
C2703,2025-11-28,Groceries,31.64,London,Card
C2704,2025-05-31,Books,136.6,Glasgow,Card
C2705,2026-04-06,Electronics,23.83,London,Cash
C2706,2026-03-29,Books,12.21,Glasgow,Online
C2707,2025-05-27,Apparel,36.62,Manchester,Cash
C2708,2026-01-28,Groceries,39.76,London,Cash
C2709,2025-05-31,Books,7.88,Belfast,Cash
C2710,2025-04-10,Groceries,34.46,Glasgow,Card
C2711,2025-12-19,Electronics,74.29,Manchester,Cash
C2712,2025-08-11,Books,5.29,Glasgow,Cash
C2713,2026-01-13,Apparel,168.71,London,Cash
C2714,2025-05-21,Groceries,13.88,Glasgow,Cash
C2715,2025-11-16,Books,50.63,London,Online
C2716,2025-04-22,Apparel,67.06,Manchester,Card
C2717,2025-10-08,Books,17.35,London,Cash
C2718,2025-12-03,Apparel,56.55,Glasgow,Online
C2719,2025-08-20,Groceries,42.08,Manchester,Card
C2720,2025-09-05,Groceries,36.91,Manchester,Online
C2721,2025-10-17,Apparel,2.62,Manchester,Card
C2722,2026-01-08,Groceries,5.99,Belfast,Online
C2723,2026-03-31,Apparel,8.69,Glasgow,Card
C2724,2025-12-17,Apparel,1.51,London,Cash
C2725,2026-03-25,Apparel,113.24,Manchester,Cash
C2726,2025-12-27,Groceries,26.75,Glasgow,Cash
C2727,2025-05-19,Electronics,28.23,London,Cash
C2728,2025-05-13,Electronics,5.28,London,Card
C2729,2025-04-19,Books,115.64,Manchester,Cash
C2730,2026-02-15,Apparel,7.95,Belfast,Online
C2731,2025-08-26,Groceries,41.62,London,Cash
C2732,2025-10-03,Electronics,4.81,Manchester,Cash
C2733,2025-06-02,Groceries,135.09,Belfast,Cash
C2734,2026-01-09,Books,10.9,Manchester,Card
C2735,2025-09-24,Groceries,22.06,Glasgow,Online
C2736,2025-10-05,Books,85.57,Belfast,Online
C2737,2026-03-02,Groceries,81.48,Manchester,Card
C2738,2025-06-11,Electronics,15.51,London,Cash
C2739,2025-12-20,Groceries,240.77,Manchester,Online
C2740,2026-01-19,Groceries,38.55,Manchester,Card
C2741,2025-05-19,Groceries,73.3,Glasgow,Online
C2742,2025-09-03,Electronics,35.73,Glasgow,Online
C2743,2025-05-09,Apparel,36.58,Belfast,Cash
C2744,2025-04-07,Apparel,7.55,London,Online
C2745,2026-03-19,Books,97.78,London,Card
C2746,2025-10-12,Electronics,32.31,Manchester,Cash
C2747,2025-05-04,Books,58.98,Glasgow,Online
C2748,2025-10-18,Books,78.38,London,Online
C2749,2025-05-12,Groceries,17.43,Glasgow,Card
C2750,2025-07-02,Groceries,4.58,Belfast,Card
C2751,2026-04-07,Electronics,14.92,London,Card
C2752,2025-09-20,Apparel,28.14,Glasgow,Cash
C2753,2025-07-16,Groceries,98.87,Manchester,Online
C2754,2025-05-31,Apparel,8.07,Glasgow,Card
C2755,2025-12-26,Apparel,22.61,London,Cash
C2756,2025-12-10,Books,8.58,London,Card
C2757,2025-06-09,Groceries,29.12,London,Cash
C2758,2025-12-04,Apparel,32.91,Belfast,Card
C2759,2026-01-22,Electronics,36.6,Belfast,Cash
C2760,2025-05-28,Electronics,9.15,Glasgow,Cash
C2761,2025-05-19,Books,63.09,Glasgow,Card
C2762,2025-11-23,Apparel,150.68,Belfast,Card
C2763,2025-11-04,Books,18.62,London,Card
C2764,2025-08-27,Groceries,8.18,Manchester,Online
C2765,2025-07-15,Apparel,12.76,Belfast,Cash
C2766,2025-09-14,Electronics,73.89,Belfast,Online
C2767,2026-03-24,Apparel,31.63,London,Cash
C2768,2026-01-23,Electronics,167.97,London,Card
C2769,2026-01-09,Books,12.76,London,Card
C2770,2026-03-18,Apparel,48.7,London,Card
C2771,2025-10-29,Electronics,133.33,London,Cash
C2772,2025-11-07,Electronics,32.33,Glasgow,Online
C2773,2025-12-27,Books,3.39,Belfast,Online
C2774,2025-05-03,Electronics,9.9,Manchester,Cash
C2775,2026-03-05,Electronics,76.26,Belfast,Online
C2776,2025-05-04,Electronics,11.16,London,Online
C2777,2026-02-20,Apparel,152.94,London,Cash
C2778,2025-05-06,Apparel,0.86,London,Cash
C2779,2025-05-24,Books,33.11,Glasgow,Cash
C2780,2025-06-28,Apparel,65.21,Glasgow,Card
C2781,2025-07-27,Apparel,194.37,Glasgow,Card
C2782,2026-02-07,Books,23.96,Belfast,Online
C2783,2025-05-28,Books,16.92,Manchester,Online
C2784,2025-06-16,Books,19.34,Glasgow,Online
C2785,2026-01-24,Books,52.55,Manchester,Online
C2786,2025-09-07,Electronics,7.95,Manchester,Card
C2787,2025-10-02,Groceries,83.51,Belfast,Cash
C2788,2025-12-06,Apparel,19.46,Manchester,Card
C2789,2026-03-09,Electronics,54.19,Glasgow,Card
C2790,2025-04-21,Apparel,5.98,Glasgow,Card
C2791,2025-12-26,Books,78.59,Belfast,Cash
C2792,2025-05-15,Books,4.14,London,Card
C2793,2025-11-24,Books,40.74,Belfast,Cash
C2794,2025-12-07,Apparel,84.53,London,Cash
C2795,2025-11-01,Books,17.53,Manchester,Online
C2796,2025-10-07,Groceries,30.66,Glasgow,Card
C2797,2025-10-05,Apparel,156.0,Manchester,Card
C2798,2025-12-01,Books,50.67,Glasgow,Online
C2799,2025-12-21,Apparel,21.8,London,Cash
C2800,2025-09-04,Books,30.29,London,Cash
C2801,2025-08-21,Books,12.29,Manchester,Online
C2802,2025-04-10,Groceries,0.21,Manchester,Online
C2803,2025-11-05,Books,50.62,Glasgow,Online
C2804,2026-01-27,Apparel,41.59,Glasgow,Card
C2805,2025-04-18,Books,42.14,Manchester,Cash
C2806,2025-04-09,Apparel,207.64,Belfast,Online
C2807,2026-01-10,Apparel,25.39,Manchester,Cash
C2808,2025-12-15,Books,43.8,London,Card
C2809,2025-05-28,Electronics,114.7,Glasgow,Online
C2810,2025-10-19,Electronics,16.4,Glasgow,Online
C2811,2025-04-23,Electronics,4.68,Manchester,Online
C2812,2025-10-09,Electronics,88.99,Belfast,Online
C2813,2025-05-20,Electronics,25.33,London,Online
C2814,2025-08-19,Groceries,121.74,Belfast,Cash
C2815,2025-12-05,Apparel,35.09,Glasgow,Card
C2816,2026-03-16,Books,62.01,Belfast,Card
C2817,2025-11-03,Books,63.08,London,Cash
C2818,2025-06-08,Groceries,50.12,Belfast,Online
C2819,2025-06-23,Groceries,81.63,Belfast,Cash
C2820,2025-10-30,Electronics,14.71,London,Online
C2821,2025-12-09,Electronics,7.25,Glasgow,Card
C2822,2025-05-14,Apparel,20.15,Belfast,Card
C2823,2025-04-22,Groceries,50.2,Manchester,Cash
C2824,2025-06-02,Electronics,52.12,Manchester,Card
C2825,2025-07-21,Groceries,73.12,Glasgow,Online
C2826,2025-08-30,Electronics,35.35,Glasgow,Online
C2827,2025-10-25,Groceries,32.28,Glasgow,Cash
C2828,2026-04-05,Electronics,2.99,Glasgow,Cash
C2829,2025-06-21,Books,128.95,Glasgow,Cash
C2830,2026-01-12,Groceries,5.96,London,Card
C2831,2025-12-26,Books,48.24,Manchester,Cash
C2832,2025-04-29,Electronics,2.98,Belfast,Online
C2833,2025-10-23,Books,52.04,Belfast,Online
C2834,2025-08-01,Groceries,36.89,Glasgow,Cash
C2835,2026-01-18,Groceries,92.77,Belfast,Card
C2836,2025-08-02,Books,55.09,Glasgow,Cash
C2837,2025-06-18,Apparel,165.31,Glasgow,Card
C2838,2026-03-04,Groceries,151.87,London,Card
C2839,2025-10-08,Electronics,41.11,Glasgow,Cash
C2840,2026-01-15,Electronics,72.35,Manchester,Cash
C2841,2025-08-11,Books,54.33,Belfast,Card
C2842,2025-11-28,Apparel,25.56,London,Cash
C2843,2026-01-05,Electronics,86.84,London,Online
C2844,2025-04-30,Groceries,0.63,Glasgow,Online
C2845,2025-12-20,Groceries,22.69,Glasgow,Card
C2846,2025-09-02,Apparel,85.69,London,Online
C2847,2025-10-16,Apparel,13.38,Glasgow,Online
C2848,2025-07-26,Groceries,126.14,Glasgow,Cash
C2849,2026-01-23,Apparel,10.67,Glasgow,Cash
C2850,2025-06-12,Groceries,0.67,Glasgow,Card
C2851,2025-09-07,Electronics,15.67,Manchester,Card
C2852,2025-04-14,Groceries,11.01,Manchester,Card
C2853,2025-07-12,Groceries,39.52,Glasgow,Online
C2854,2025-06-01,Electronics,17.98,Glasgow,Online
C2855,2025-09-13,Groceries,31.94,Glasgow,Online
C2856,2026-03-13,Groceries,160.6,London,Cash
C2857,2025-10-08,Apparel,21.18,Belfast,Card
C2858,2025-12-10,Books,11.21,London,Online
C2859,2025-05-08,Books,51.03,Belfast,Card
C2860,2025-05-29,Groceries,3.97,Glasgow,Card
C2861,2026-01-06,Books,44.58,Glasgow,Card
C2862,2025-07-15,Groceries,22.49,Belfast,Online
C2863,2025-09-29,Apparel,136.65,Manchester,Cash
C2864,2025-04-19,Electronics,31.21,Manchester,Card
C2865,2025-05-20,Books,44.99,London,Card
C2866,2025-12-15,Electronics,14.21,Manchester,Cash
C2867,2025-09-03,Books,15.99,Belfast,Online
C2868,2025-04-29,Groceries,7.15,London,Card
C2869,2025-09-06,Apparel,69.08,Manchester,Card
C2870,2025-04-12,Books,57.25,Manchester,Cash
C2871,2025-04-10,Groceries,49.37,Manchester,Cash
C2872,2025-04-11,Apparel,17.8,Manchester,Online
C2873,2026-01-17,Electronics,58.53,Belfast,Card
C2874,2025-08-10,Apparel,15.07,Belfast,Online
C2875,2025-10-06,Groceries,44.98,Glasgow,Cash
C2876,2025-06-18,Groceries,18.56,Manchester,Cash
C2877,2025-06-18,Apparel,149.66,Glasgow,Card
C2878,2026-03-02,Electronics,76.54,Belfast,Card
C2879,2025-04-21,Groceries,8.3,Glasgow,Card
C2880,2025-05-24,Groceries,43.39,Belfast,Cash
C2881,2025-12-23,Books,46.36,London,Online
C2882,2025-09-21,Books,82.28,Manchester,Cash
C2883,2026-03-06,Groceries,61.46,Manchester,Cash
C2884,2025-09-22,Apparel,32.03,Glasgow,Card
C2885,2025-04-09,Apparel,65.9,London,Cash
C2886,2025-12-17,Books,2.3,Glasgow,Card
C2887,2025-09-25,Electronics,67.64,London,Cash
C2888,2025-07-28,Books,12.01,Manchester,Card
C2889,2025-10-21,Groceries,72.02,Glasgow,Cash
C2890,2025-07-20,Electronics,265.01,Glasgow,Online
C2891,2025-08-25,Groceries,8.17,Glasgow,Online
C2892,2025-12-20,Groceries,60.81,Glasgow,Online
C2893,2025-07-23,Books,15.64,Manchester,Online
C2894,2025-05-01,Books,94.94,London,Online
C2895,2025-07-19,Groceries,9.64,Belfast,Online
C2896,2026-03-14,Groceries,31.93,Belfast,Online
C2897,2025-10-13,Books,19.88,Belfast,Card
C2898,2025-08-19,Books,17.52,Manchester,Card
C2899,2025-09-30,Groceries,49.9,Glasgow,Online
C2900,2025-04-28,Books,74.5,London,Online
C2901,2025-12-31,Books,29.82,Manchester,Card
C2902,2025-08-14,Books,13.86,London,Cash
C2903,2025-08-29,Electronics,16.27,Manchester,Online
C2904,2026-03-12,Books,75.11,Belfast,Card
C2905,2025-09-28,Electronics,73.17,Glasgow,Online
C2906,2025-09-22,Books,35.69,Glasgow,Cash
C2907,2026-04-05,Apparel,81.9,Belfast,Cash
C2908,2025-08-14,Electronics,31.7,Manchester,Card
C2909,2025-04-07,Books,16.54,London,Card
C2910,2025-08-05,Groceries,5.36,Glasgow,Card
C2911,2026-02-24,Books,41.3,Glasgow,Card
C2912,2026-02-24,Groceries,62.76,Belfast,Card
C2913,2026-01-18,Apparel,27.88,London,Cash
C2914,2025-10-27,Apparel,28.25,Glasgow,Card
C2915,2025-12-20,Electronics,0.35,Manchester,Cash
C2916,2025-05-07,Books,17.66,London,Online
C2917,2026-02-20,Groceries,16.39,Glasgow,Cash
C2918,2025-04-15,Books,7.6,Glasgow,Cash
C2919,2025-10-02,Books,85.53,Glasgow,Cash
C2920,2025-12-10,Apparel,14.14,Manchester,Online
C2921,2025-07-31,Electronics,57.56,London,Cash
C2922,2025-05-23,Apparel,36.9,Glasgow,Online
C2923,2025-07-07,Apparel,23.64,Belfast,Card
C2924,2025-06-22,Groceries,257.88,London,Card
C2925,2026-01-23,Apparel,208.46,Belfast,Cash
C2926,2025-05-27,Groceries,78.27,London,Card
C2927,2025-08-14,Books,0.8,London,Cash
C2928,2025-09-18,Apparel,1.85,London,Online
C2929,2025-12-31,Apparel,44.63,Manchester,Online
C2930,2025-04-24,Books,19.58,London,Online
C2931,2025-09-17,Groceries,16.91,Manchester,Cash
C2932,2025-11-21,Electronics,55.97,London,Cash
C2933,2025-06-05,Groceries,77.18,London,Card
C2934,2026-01-31,Electronics,1.98,Manchester,Card
C2935,2026-01-17,Electronics,3.32,London,Online
C2936,2025-10-23,Electronics,53.46,London,Card
C2937,2025-06-15,Electronics,67.89,Manchester,Cash
C2938,2025-06-23,Groceries,80.24,Belfast,Cash
C2939,2025-07-09,Groceries,47.33,London,Card
C2940,2025-07-21,Apparel,23.51,London,Online
C2941,2025-09-07,Groceries,82.43,London,Cash
C2942,2025-05-02,Electronics,47.29,London,Cash
C2943,2025-07-23,Books,48.47,Manchester,Cash
C2944,2025-08-10,Apparel,30.71,Belfast,Cash
C2945,2026-03-27,Books,31.18,London,Cash
C2946,2025-09-08,Apparel,67.83,Manchester,Cash
C2947,2025-06-24,Groceries,72.79,Glasgow,Cash
C2948,2025-10-16,Electronics,71.33,London,Online
C2949,2025-08-28,Apparel,48.34,Manchester,Card
C2950,2025-09-30,Apparel,208.46,Glasgow,Cash
C2951,2025-06-24,Books,20.59,Belfast,Card
C2952,2026-03-09,Electronics,68.32,London,Online
C2953,2025-12-22,Groceries,119.4,Manchester,Cash
C2954,2026-02-28,Books,78.95,London,Cash
C2955,2026-02-18,Electronics,36.96,Manchester,Cash
C2956,2026-01-12,Electronics,76.93,Manchester,Card
C2957,2025-07-10,Electronics,0.5,Belfast,Online
C2958,2025-12-11,Apparel,6.42,Belfast,Cash
C2959,2026-03-20,Electronics,83.23,Manchester,Online
C2960,2026-02-15,Groceries,67.35,London,Cash
C2961,2025-04-20,Groceries,54.86,Glasgow,Cash
C2962,2026-02-19,Groceries,38.92,Belfast,Cash
C2963,2025-11-21,Apparel,24.03,Glasgow,Cash
C2964,2026-03-14,Apparel,85.68,Glasgow,Cash
C2965,2025-09-27,Electronics,51.57,Manchester,Card
C2966,2025-12-20,Electronics,30.97,Belfast,Online
C2967,2025-12-04,Books,22.75,Glasgow,Card
C2968,2025-05-05,Books,30.7,London,Card
C2969,2026-02-17,Groceries,31.97,Belfast,Online
C2970,2025-11-29,Electronics,10.14,Manchester,Cash
C2971,2026-03-07,Apparel,28.3,Belfast,Online
C2972,2026-01-02,Apparel,16.68,Belfast,Online
C2973,2025-06-19,Electronics,107.41,Glasgow,Online
C2974,2026-01-22,Groceries,6.14,Belfast,Card
C2975,2025-06-17,Groceries,30.22,Manchester,Cash
C2976,2025-05-11,Books,56.43,Manchester,Online
C2977,2025-11-18,Electronics,21.05,Belfast,Cash
C2978,2026-03-04,Apparel,16.09,London,Cash
C2979,2025-06-14,Books,4.26,Glasgow,Card
C2980,2025-05-30,Electronics,27.62,Glasgow,Card
C2981,2025-05-15,Books,49.58,London,Card
C2982,2025-12-16,Groceries,63.77,Glasgow,Online
C2983,2025-08-18,Books,0.89,London,Online
C2984,2025-12-10,Electronics,237.01,London,Card
C2985,2026-01-16,Electronics,130.59,Belfast,Online
C2986,2025-09-15,Electronics,21.91,Belfast,Online
C2987,2025-10-17,Groceries,41.78,Manchester,Card
C2988,2025-07-04,Electronics,16.19,Glasgow,Online
C2989,2026-03-06,Apparel,15.74,London,Online
C2990,2025-08-31,Books,137.76,London,Cash
C2991,2026-02-28,Apparel,51.72,Belfast,Card
C2992,2025-09-18,Books,53.51,Glasgow,Card
C2993,2025-12-23,Electronics,8.52,London,Card
C2994,2025-10-31,Groceries,118.32,Glasgow,Cash
C2995,2026-03-14,Apparel,82.58,Belfast,Online
C2996,2025-09-14,Electronics,30.27,Belfast,Online
C2997,2026-02-15,Electronics,86.02,Belfast,Card
C2998,2026-02-15,Apparel,2.08,Glasgow,Online
C2999,2025-09-30,Apparel,65.45,Glasgow,Card
C3000,2026-03-06,Electronics,43.99,Manchester,Online
C3001,2025-12-31,Books,21.38,Manchester,Online
C3002,2026-03-13,Groceries,12.17,Manchester,Online
C3003,2025-09-26,Groceries,2.07,Manchester,Online
C3004,2025-05-10,Electronics,112.74,Belfast,Card
C3005,2026-01-18,Electronics,23.01,London,Online
C3006,2025-08-12,Books,169.41,Glasgow,Card
C3007,2026-02-06,Electronics,16.45,Belfast,Online
C3008,2025-05-27,Apparel,37.65,Belfast,Online
C3009,2025-12-18,Books,39.72,London,Card
C3010,2026-01-30,Apparel,103.61,London,Cash
C3011,2026-02-26,Electronics,82.55,London,Card
